中国大陆,#genre#
HOY77,http://175.178.232.13:15502/kujiu/play.php?id=68021&l=0&n=69000430&e=1786189644&s=2818adb12aadc4be0c9c96483a0eeb59
HOY77,http://175.178.232.13:15502/kujiu/play.php?id=68022&l=0&n=69000430&e=1786189644&s=f57fefd310011c819bf29a32546e7175
ViuTV,http://175.178.232.13:15502/kujiu/play.php?id=68023&l=0&n=69000430&e=1786189644&s=11bba51241ffc47f712f3a559fc1e4ec
ViuTV,http://175.178.232.13:15502/kujiu/play.php?id=68024&l=0&n=69000430&e=1786189644&s=ccf32c4d842efb264530ef98a54ae094
ViuTV,http://175.178.232.13:15502/kujiu/play.php?id=68025&l=0&n=69000430&e=1786189644&s=7cf46b6434c47188072b77c78522dc16
ViuTV6,http://175.178.232.13:15502/kujiu/play.php?id=68026&l=0&n=69000430&e=1786189644&s=4d7f90529c8827ad684f1059358e50e1
ViuTV6,http://175.178.232.13:15502/kujiu/play.php?id=68027&l=0&n=69000430&e=1786189644&s=59fd507e00bb992efa4c8673efe0c02e
ViuTV6,http://175.178.232.13:15502/kujiu/play.php?id=68028&l=0&n=69000430&e=1786189644&s=7d22df944429192bfa0f7c839eb61b82
RTHK 31,http://175.178.232.13:15502/kujiu/play.php?id=68029&l=0&n=69000430&e=1786189644&s=e2ecd29db6f683c0c4e2f9c0903bac44
RTHK 31,http://175.178.232.13:15502/kujiu/play.php?id=68030&l=0&n=69000430&e=1786189644&s=cef9d8f653615215085d77e37442cd91
RTHK 31,http://175.178.232.13:15502/kujiu/play.php?id=68031&l=0&n=69000430&e=1786189644&s=802d11b2bef62e244fb8f625e0c69419
RTHK 32,http://175.178.232.13:15502/kujiu/play.php?id=68032&l=0&n=69000430&e=1786189644&s=441c73f9691ad92827744dc5f10b5c69
RTHK 32,http://175.178.232.13:15502/kujiu/play.php?id=68033&l=0&n=69000430&e=1786189644&s=c4cbf6d3fdeb3a967c5df39c802815eb
RTHK 32,http://175.178.232.13:15502/kujiu/play.php?id=68034&l=0&n=69000430&e=1786189644&s=9819115a674bbb454f0fe7792e063d84
RTHK 33,http://175.178.232.13:15502/kujiu/play.php?id=68035&l=0&n=69000430&e=1786189644&s=eea0066b2457b8d3bad385f7de31cccb
RTHK 34,http://175.178.232.13:15502/kujiu/play.php?id=68036&l=0&n=69000430&e=1786189644&s=a91aa63d2e5a29af994a2ca109d0d0e3
RTHK 35,http://175.178.232.13:15502/kujiu/play.php?id=68037&l=0&n=69000430&e=1786189644&s=2a72256ec4629075b0f2143638e5a464
HKC18台,http://175.178.232.13:15502/kujiu/play.php?id=68038&l=0&n=69000430&e=1786189644&s=bed9b8cc5d87624c270e4bee8364c577
HKC18台,http://175.178.232.13:15502/kujiu/play.php?id=68039&l=0&n=69000430&e=1786189644&s=aae8b6f84a814d461758fee8f7ccdcc7
HKC18台,http://175.178.232.13:15502/kujiu/play.php?id=68040&l=0&n=69000430&e=1786189644&s=2c513edcfbd4c4616c411c78a06d8790
88跑马台,http://175.178.232.13:15502/kujiu/play.php?id=68041&l=0&n=69000430&e=1786189644&s=32c0c475779c42b314601a583381c640
Now668跑马台,http://175.178.232.13:15502/kujiu/play.php?id=68042&l=0&n=69000430&e=1786189644&s=8b2ad5a34680edef8575ca1a55b81a33
MyTV千禧经典台,http://175.178.232.13:15502/kujiu/play.php?id=68043&l=0&n=69000430&e=1786189644&s=cf439091d2483afbee83ff671f410809
MyTV千禧经典台,http://175.178.232.13:15502/kujiu/play.php?id=68044&l=0&n=69000430&e=1786189644&s=75c27c7d532233e7e3cdf6d971e70d14
Kix,http://175.178.232.13:15502/kujiu/play.php?id=68045&l=0&n=69000430&e=1786189644&s=36a0d89b330df0826efb2578cc55f788
Kix,http://175.178.232.13:15502/kujiu/play.php?id=68046&l=0&n=69000430&e=1786189644&s=bd397df78af51542becad0085cb5f0c6
Kix,http://175.178.232.13:15502/kujiu/play.php?id=68047&l=0&n=69000430&e=1786189644&s=70b94368340c2f8204bfe8881116dcf5
Kix,http://175.178.232.13:15502/kujiu/play.php?id=68048&l=0&n=69000430&e=1786189644&s=d078e6f373e27bb5e115ad7c3919c76d
黃金華劇台,http://175.178.232.13:15502/kujiu/play.php?id=68049&l=0&n=69000430&e=1786189644&s=4b56b5e9d4cdeff084bc965cef7a8522
黃金華劇台,http://175.178.232.13:15502/kujiu/play.php?id=68050&l=0&n=69000430&e=1786189644&s=f9fc44f06f77dd4046ccf730e6304e05
黃金華劇台,http://175.178.232.13:15502/kujiu/play.php?id=68051&l=0&n=69000430&e=1786189644&s=962a1d3fcf54b7626ed2f98268bd7244
TVBSuperFree,http://175.178.232.13:15502/kujiu/play.php?id=68052&l=0&n=69000430&e=1786189644&s=48e44604f878c79d441869ba4590053a
TVBSuperFree,http://175.178.232.13:15502/kujiu/play.php?id=68053&l=0&n=69000430&e=1786189644&s=dc8638fd7e93f409d264394add6e9855
TVBSuperFree,http://175.178.232.13:15502/kujiu/play.php?id=68054&l=0&n=69000430&e=1786189644&s=a02df3a5b518ed89ba60c5ba028a7144
TVBSuperFree,http://175.178.232.13:15502/kujiu/play.php?id=68055&l=0&n=69000430&e=1786189644&s=a647762439dfd954b113c982a0d0be58
澳視澳門,http://175.178.232.13:15502/kujiu/play.php?id=68056&l=0&n=69000430&e=1786189644&s=f599d4ea2a951bcabc7abab78cc74661
澳視葡文,http://175.178.232.13:15502/kujiu/play.php?id=68057&l=0&n=69000430&e=1786189644&s=5edc2dc02828c1e495ee6e9fa4114b90
澳門体育频道,http://175.178.232.13:15502/kujiu/play.php?id=68058&l=0&n=69000430&e=1786189644&s=74334f842485bd8cd1f92aa4da636780
澳門資訊,http://175.178.232.13:15502/kujiu/play.php?id=68059&l=0&n=69000430&e=1786189644&s=da1d04a73ff762a9688a13815f30b3ca
澳門綜藝,http://175.178.232.13:15502/kujiu/play.php?id=68060&l=0&n=69000430&e=1786189644&s=2f8a28f427e8d6d6ab417e4744acec23
澳門衛星,http://175.178.232.13:15502/kujiu/play.php?id=68061&l=0&n=69000430&e=1786189644&s=4f34f0942ca4820854ad56b6e655dc2b
翡翠台(香港·时区),http://175.178.232.13:15502/kujiu/play.php?id=68062&l=0&n=69000430&e=1786189644&s=77f0f65dfbd498cd248bc61bb68be004
TVB明珠台,http://175.178.232.13:15502/kujiu/play.php?id=68063&l=0&n=69000430&e=1786189644&s=2da1ebabb03a533233e359046b61d2ff
TVB明珠台,http://175.178.232.13:15502/kujiu/play.php?id=68064&l=0&n=69000430&e=1786189644&s=8b8be7603137eb33b9294cc859204fc1
TVB明珠台,http://175.178.232.13:15502/kujiu/play.php?id=68065&l=0&n=69000430&e=1786189644&s=5f4b84638ed43bdf22df5703e556daaf
TVB明珠台,http://175.178.232.13:15502/kujiu/play.php?id=68066&l=0&n=69000430&e=1786189644&s=5f0959baffc4a48347dbba4bacd108d1
TVB明珠台,http://175.178.232.13:15502/kujiu/play.php?id=68067&l=0&n=69000430&e=1786189644&s=58b6452b3cae7138510b85b9a8a98f20
中国台湾,#genre#
中视,http://175.178.232.13:15502/kujiu/play.php?id=68068&l=0&n=69000430&e=1786189644&s=9badc4581c50f259b454b8bd9a61dc37
中视,http://175.178.232.13:15502/kujiu/play.php?id=68069&l=0&n=69000430&e=1786189644&s=e4433c6b930b25611a59ca151826053a
中视经典,http://175.178.232.13:15502/kujiu/play.php?id=68070&l=0&n=69000430&e=1786189644&s=3f55de203152e7170c87ba1904cda2af
中视菁采,http://175.178.232.13:15502/kujiu/play.php?id=68071&l=0&n=69000430&e=1786189644&s=f9055ec829c94112499c86c6e178d336
中视菁采,http://175.178.232.13:15502/kujiu/play.php?id=68072&l=0&n=69000430&e=1786189644&s=43dcbddaafea17c881578fe33f3fe245
公视,http://175.178.232.13:15502/kujiu/play.php?id=68073&l=0&n=69000430&e=1786189644&s=477d20c05ebecb878b38e2ba617652df
公视,http://175.178.232.13:15502/kujiu/play.php?id=68074&l=0&n=69000430&e=1786189644&s=4576844294fe99718171c2aefc9baa04
公视戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68075&l=0&n=69000430&e=1786189644&s=badd59a889e4738411dad45f885bea7b
公视台语台,http://175.178.232.13:15502/kujiu/play.php?id=68076&l=0&n=69000430&e=1786189644&s=100032233d616ebf94db739dbf26ef43
民视,http://175.178.232.13:15502/kujiu/play.php?id=68077&l=0&n=69000430&e=1786189644&s=0611ca30548bc47d4bd52b9275afd9fa
民视,http://175.178.232.13:15502/kujiu/play.php?id=68078&l=0&n=69000430&e=1786189644&s=487ac0096c6a6bdd21a0eaace5a80746
民视,http://175.178.232.13:15502/kujiu/play.php?id=68079&l=0&n=69000430&e=1786189644&s=e171926375fd27e6c05e37fca4ba0578
民视第一台,http://175.178.232.13:15502/kujiu/play.php?id=68080&l=0&n=69000430&e=1786189644&s=6df25a2ada208e67a2564ffab8de4959
民视第一台,http://175.178.232.13:15502/kujiu/play.php?id=68081&l=0&n=69000430&e=1786189644&s=2926dbbd1b5c10637d89c66b7da2a963
民视第一台,http://175.178.232.13:15502/kujiu/play.php?id=68082&l=0&n=69000430&e=1786189644&s=e0a19a018d0a55243674b9b2ac639f1a
民视台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68083&l=0&n=69000430&e=1786189644&s=089dc461b8a5fa4428587833c8480e97
民视台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68084&l=0&n=69000430&e=1786189644&s=62bf033e3c5abf01691aad3e707c9248
民视台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68085&l=0&n=69000430&e=1786189644&s=0b626c660eb8f49233d23121c670da64
民视影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68086&l=0&n=69000430&e=1786189644&s=4c4939d57764002c7d04f995da3e187e
民视影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68087&l=0&n=69000430&e=1786189644&s=ec0a5406b3cd7cf902f6e7c2a821a0f9
台视,http://175.178.232.13:15502/kujiu/play.php?id=68088&l=0&n=69000430&e=1786189644&s=7712ca33a3f4988b34b893f16890e157
台视,http://175.178.232.13:15502/kujiu/play.php?id=68089&l=0&n=69000430&e=1786189644&s=0586698f04d79b7d129ed4e0aab8c334
台视,http://175.178.232.13:15502/kujiu/play.php?id=68090&l=0&n=69000430&e=1786189644&s=b4893e69ff25a6632e1ea7d477512aaf
台湾戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68091&l=0&n=69000430&e=1786189644&s=2c71c9d3aa44e0344c0d741dba08a861
台湾戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68092&l=0&n=69000430&e=1786189644&s=da311bf276cb0f00ed7295b35c3c8510
华视,http://175.178.232.13:15502/kujiu/play.php?id=68093&l=0&n=69000430&e=1786189644&s=326080321dc65d6de0f9f738ca35fd6a
华视,http://175.178.232.13:15502/kujiu/play.php?id=68094&l=0&n=69000430&e=1786189644&s=e91ea27b3433f49de06f883911829f21
年代Much,http://175.178.232.13:15502/kujiu/play.php?id=68095&l=0&n=69000430&e=1786189644&s=35f4039cfceba4e8c760df70548ed0a5
东森超视,http://175.178.232.13:15502/kujiu/play.php?id=68096&l=0&n=69000430&e=1786189644&s=356876fbfa47d2c9c6d016169331d086
东森亚洲,http://175.178.232.13:15502/kujiu/play.php?id=68097&l=0&n=69000430&e=1786189644&s=ec6b53f22f7ce2bb17115f8c4665a425
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68098&l=0&n=69000430&e=1786189644&s=0acf087eb6a16859c1aacb7a312f3bf9
东森戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68099&l=0&n=69000430&e=1786189644&s=05505aedc4a7770c12c92b3925d75b21
国兴卫视,http://175.178.232.13:15502/kujiu/play.php?id=68100&l=0&n=69000430&e=1786189644&s=10c1835bc63b66c1851cbfd2e2b154a7
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68101&l=0&n=69000430&e=1786189644&s=0775e5399f9053a9a42ea9cd9050b8b9
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68102&l=0&n=69000430&e=1786189644&s=7f9ff042c8da1ffa9eed95b415158120
龙华偶像,http://175.178.232.13:15502/kujiu/play.php?id=68103&l=0&n=69000430&e=1786189644&s=45fa8ca56d469e280bc947fc90761136
龙华电视,http://175.178.232.13:15502/kujiu/play.php?id=68104&l=0&n=69000430&e=1786189644&s=ca7efa6268c6d47a6810de138c7fe075
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68105&l=0&n=69000430&e=1786189644&s=429e3cfea10bc091577214ced5870c16
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68106&l=0&n=69000430&e=1786189644&s=602b67986b130601172f8b0a9045c476
龙华戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68107&l=0&n=69000430&e=1786189644&s=a7fda805ae0adb97b5013b47d4db5af4
龙华日韩,http://175.178.232.13:15502/kujiu/play.php?id=68108&l=0&n=69000430&e=1786189644&s=89935bd4d782f9aabf74c612bd9f42f7
龙华影剧,http://175.178.232.13:15502/kujiu/play.php?id=68109&l=0&n=69000430&e=1786189644&s=4a243f37358e47127f1fa63a594a5a05
龙华影剧,http://175.178.232.13:15502/kujiu/play.php?id=68110&l=0&n=69000430&e=1786189644&s=11805abd682416ef20fa8cd9cea3e8e7
龙华经典,http://175.178.232.13:15502/kujiu/play.php?id=68111&l=0&n=69000430&e=1786189644&s=ccbff47b993d98ee0c3fb8b4acc7e03f
三立都会台,http://175.178.232.13:15502/kujiu/play.php?id=68112&l=0&n=69000430&e=1786189644&s=877ffa9c35f04d5586a5e13e8d1c19aa
三立都会台,http://175.178.232.13:15502/kujiu/play.php?id=68113&l=0&n=69000430&e=1786189644&s=07b76fbf6b5bb6e40c99088acf71fcd6
三立都会台,http://175.178.232.13:15502/kujiu/play.php?id=68114&l=0&n=69000430&e=1786189644&s=121ef5ea279206d9e9feebe4fd46935c
三立都会台,http://175.178.232.13:15502/kujiu/play.php?id=68115&l=0&n=69000430&e=1786189644&s=ba361263482687a3e9ee23de4be5e11f
三立台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68116&l=0&n=69000430&e=1786189644&s=941c3d7a6544cd3ec275a9a3282155ad
三立台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68117&l=0&n=69000430&e=1786189644&s=f6425d1619664559ddc8ca4d1556ffd3
三立台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68118&l=0&n=69000430&e=1786189644&s=8e106fc9d08b982cd940c672c08b0f19
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68119&l=0&n=69000430&e=1786189644&s=f01a607787b8c009710dd7a282683c1e
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68120&l=0&n=69000430&e=1786189644&s=7f346af199791615585c733026c83269
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68121&l=0&n=69000430&e=1786189644&s=3fb59110b9e4d602735ef612583ccced
三立戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68122&l=0&n=69000430&e=1786189644&s=db4d46089e32e755582e00a5a537f46f
三立国际台,http://175.178.232.13:15502/kujiu/play.php?id=68123&l=0&n=69000430&e=1786189644&s=b90b095197d03629a8ae16c63f50f31d
纬来精彩,http://175.178.232.13:15502/kujiu/play.php?id=68124&l=0&n=69000430&e=1786189644&s=7d4c51a2f40bd47b493c2c1cc219423f
纬来精彩,http://175.178.232.13:15502/kujiu/play.php?id=68125&l=0&n=69000430&e=1786189644&s=e322db8248ba4f9899e055655f613794
纬来戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68126&l=0&n=69000430&e=1786189644&s=f5f8ac1a8454e3257e2bb1e3a1f87e01
纬来戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68127&l=0&n=69000430&e=1786189644&s=92aa3925e12f1a45d6e2c386517fadac
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68128&l=0&n=69000430&e=1786189644&s=66d7e202ecaa9543796cd7f9c06744b1
纬来日本,http://175.178.232.13:15502/kujiu/play.php?id=68129&l=0&n=69000430&e=1786189644&s=c5d694bc6cb4a8230de56a4904ec2628
纬来育乐,http://175.178.232.13:15502/kujiu/play.php?id=68130&l=0&n=69000430&e=1786189644&s=c5f5813ea560cab10df89f72d0eda031
纬来育乐,http://175.178.232.13:15502/kujiu/play.php?id=68131&l=0&n=69000430&e=1786189644&s=3ab2adf2117476d99b7cfc367912fe2a
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68132&l=0&n=69000430&e=1786189644&s=f9af7e17071506baeac8caf37064f176
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68133&l=0&n=69000430&e=1786189644&s=180d46c424473d9c4d715be53f2a2dfd
八大第一台,http://175.178.232.13:15502/kujiu/play.php?id=68134&l=0&n=69000430&e=1786189644&s=6dca6704524a7b2c3e8ded601c916270
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68135&l=0&n=69000430&e=1786189644&s=deec418486ec1cb038c45040ef85a776
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68136&l=0&n=69000430&e=1786189644&s=397823bb97a2407db3597ad9bada7a76
八大戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68137&l=0&n=69000430&e=1786189644&s=27bd618213342e9b0dac9adf32231707
八大精彩台,http://175.178.232.13:15502/kujiu/play.php?id=68138&l=0&n=69000430&e=1786189644&s=97de9ada141ff26540454d63f5c07c4f
八大精彩台,http://175.178.232.13:15502/kujiu/play.php?id=68139&l=0&n=69000430&e=1786189644&s=7e210005d0d9f5fa9e50acebf6cd4d7e
TVBS精采台,http://175.178.232.13:15502/kujiu/play.php?id=68140&l=0&n=69000430&e=1786189644&s=df505123fe4522337a405df994adf4e7
TVBS欢乐台,http://175.178.232.13:15502/kujiu/play.php?id=68141&l=0&n=69000430&e=1786189644&s=320ee6950dd53d961cd0a3cedf6a5bbf
TVBS欢乐台,http://175.178.232.13:15502/kujiu/play.php?id=68142&l=0&n=69000430&e=1786189644&s=4ba9c6d306ec54c97b593426c42c3e61
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68143&l=0&n=69000430&e=1786189644&s=426df54f7dfdaace74394c843ab4be3b
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68144&l=0&n=69000430&e=1786189644&s=7cbc3a743137b8827a2938f8fcc6eb25
靖天日本台,http://175.178.232.13:15502/kujiu/play.php?id=68145&l=0&n=69000430&e=1786189644&s=2a892f0e4a6995d70c6483beb8dfae85
靖天日本台,http://175.178.232.13:15502/kujiu/play.php?id=68146&l=0&n=69000430&e=1786189644&s=60c9672573cbedcfbdfd82bc5073d5c4
靖天资讯台,http://175.178.232.13:15502/kujiu/play.php?id=68147&l=0&n=69000430&e=1786189644&s=482ea75f47165420ec5a64f366b125f2
靖天国际台,http://175.178.232.13:15502/kujiu/play.php?id=68148&l=0&n=69000430&e=1786189644&s=5e139de1354d685963cebb1a613c4a40
靖天国际台,http://175.178.232.13:15502/kujiu/play.php?id=68149&l=0&n=69000430&e=1786189644&s=c12526205d11dc35ec023775e20541a5
靖天国际台,http://175.178.232.13:15502/kujiu/play.php?id=68150&l=0&n=69000430&e=1786189644&s=cc9a90d95708082e7faf6d2fa25997cf
靖天戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68151&l=0&n=69000430&e=1786189644&s=ae289daf2b01944eb830aeefbf7392d3
靖洋戏剧台,http://175.178.232.13:15502/kujiu/play.php?id=68152&l=0&n=69000430&e=1786189644&s=633818d851a921328544d4a52df98d2a
靖天育乐台,http://175.178.232.13:15502/kujiu/play.php?id=68153&l=0&n=69000430&e=1786189644&s=996addcd06b3a9b894933625a17bec1a
靖天映画台,http://175.178.232.13:15502/kujiu/play.php?id=68154&l=0&n=69000430&e=1786189644&s=5a0743b090d7740366cb6bca8635be15
靖天欢乐台,http://175.178.232.13:15502/kujiu/play.php?id=68155&l=0&n=69000430&e=1786189644&s=613412166d46565f21f5d9c6f2bcc62d
靖天欢乐台,http://175.178.232.13:15502/kujiu/play.php?id=68156&l=0&n=69000430&e=1786189644&s=3118e37023886d2924d9409f467702c6
EYETV戏剧,http://175.178.232.13:15502/kujiu/play.php?id=68157&l=0&n=69000430&e=1786189644&s=979c992ab1f8f10d52b6c46f5e5511d4
ELTA日韩,http://175.178.232.13:15502/kujiu/play.php?id=68158&l=0&n=69000430&e=1786189644&s=40fe6d9b68d7f63df88a9cafda7a4216
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68159&l=0&n=69000430&e=1786189644&s=ab0f50dbd5eca3fa8f64b3e46a29a789
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68160&l=0&n=69000430&e=1786189644&s=c3522f7d3869158e427acb2088a256d3
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68161&l=0&n=69000430&e=1786189644&s=3bdcc10ca943dbd2ad493de87c61b315
ELTA影剧,http://175.178.232.13:15502/kujiu/play.php?id=68162&l=0&n=69000430&e=1786189644&s=2cb4af8c5191507155c8d7aefa69e601
采昌影剧台,http://175.178.232.13:15502/kujiu/play.php?id=68163&l=0&n=69000430&e=1786189644&s=b7044d7ed4f8c5ccc4650b374936f322
tVN,http://175.178.232.13:15502/kujiu/play.php?id=68164&l=0&n=69000430&e=1786189644&s=a0dc401465550dee57de6c4cf0a60c8b
达文西频道,http://175.178.232.13:15502/kujiu/play.php?id=68165&l=0&n=69000430&e=1786189644&s=08e9e79dad8268fe42eac1158302b400
客家电视台,http://175.178.232.13:15502/kujiu/play.php?id=68166&l=0&n=69000430&e=1786189644&s=1a173b9b603bc0db518ebfb51a34d8c7
原住民频道,http://175.178.232.13:15502/kujiu/play.php?id=68167&l=0&n=69000430&e=1786189644&s=6161a3ef71be4fb2ed122d0c83c77d07
新唐人亞太台,http://175.178.232.13:15502/kujiu/play.php?id=68168&l=0&n=69000430&e=1786189644&s=fab5f1c85c153494657e55caa82c6eae
麥哲倫頻道,http://175.178.232.13:15502/kujiu/play.php?id=68169&l=0&n=69000430&e=1786189644&s=22958e9dc3fce7dc54713d821be4816d
幸福空间居家台,http://175.178.232.13:15502/kujiu/play.php?id=68170&l=0&n=69000430&e=1786189644&s=511e94749485c072bd2db52fd8d183ca
空中英语教室,http://175.178.232.13:15502/kujiu/play.php?id=68171&l=0&n=69000430&e=1786189644&s=a93037cee427268ed24173bd4adb9d23
ELTV生活英语台,http://175.178.232.13:15502/kujiu/play.php?id=68172&l=0&n=69000430&e=1786189644&s=42d37bc377863d66664fb0aba8735a4f
互动英语频道,http://175.178.232.13:15502/kujiu/play.php?id=68173&l=0&n=69000430&e=1786189644&s=8b50e9f41ca920e1f10352b6699ecd52
CI罪案偵查頻道,http://175.178.232.13:15502/kujiu/play.php?id=68174&l=0&n=69000430&e=1786189644&s=e79b5a8eaedbc3863f772f2749f35f42
亚洲美食频道,http://175.178.232.13:15502/kujiu/play.php?id=68175&l=0&n=69000430&e=1786189644&s=c399319e05fdff3842649b1d8ba460fa
CNEX频道,http://175.178.232.13:15502/kujiu/play.php?id=68176&l=0&n=69000430&e=1786189644&s=eb1e94f802cd0aeee33bf6ba593a0bca
国会频道1,http://175.178.232.13:15502/kujiu/play.php?id=68177&l=0&n=69000430&e=1786189644&s=ac535b3b2862d057a589275204ed7cde
国会频道2,http://175.178.232.13:15502/kujiu/play.php?id=68178&l=0&n=69000430&e=1786189644&s=3254f8585fc6a10d6193699be457777e
新闻,#genre#
寰宇新闻,http://175.178.232.13:15502/kujiu/play.php?id=68595&l=0&n=69000430&e=1786189644&s=7807165ecbb003ddd821e9c01a2ca344
寰宇新闻,http://175.178.232.13:15502/kujiu/play.php?id=68596&l=0&n=69000430&e=1786189644&s=c3d57317ed188b5ea10e1d3be0b1a36a
寰宇新闻,http://175.178.232.13:15502/kujiu/play.php?id=68597&l=0&n=69000430&e=1786189644&s=82b2c0f0e92f3bccceda2d5782b368b0
寰宇新闻台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68598&l=0&n=69000430&e=1786189644&s=703c0e36770af72509b14da40c052624
寰宇新闻台湾台,http://175.178.232.13:15502/kujiu/play.php?id=68599&l=0&n=69000430&e=1786189644&s=8b1a38452f6cab8e88e4c54445dc80d2
寰宇财经台,http://175.178.232.13:15502/kujiu/play.php?id=68600&l=0&n=69000430&e=1786189644&s=04e081e48f79f08bc80d2301e16c9096
镜新闻,http://175.178.232.13:15502/kujiu/play.php?id=68601&l=0&n=69000430&e=1786189644&s=729fbfff0bebc4b41f96bdbe193dd8c9
镜新闻,http://175.178.232.13:15502/kujiu/play.php?id=68602&l=0&n=69000430&e=1786189644&s=492c52e1d3a31e03b7f7c49cf2b04861
镜新闻,http://175.178.232.13:15502/kujiu/play.php?id=68603&l=0&n=69000430&e=1786189644&s=10668ecf82ff15b23182da8d77ae98cf
镜新闻,http://175.178.232.13:15502/kujiu/play.php?id=68604&l=0&n=69000430&e=1786189644&s=e55a6cf8d364c8e35902f4f3d44a3c0f
中天新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68605&l=0&n=69000430&e=1786189644&s=1058aa59bf9c64fc5968068bd5791d18
中天新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68606&l=0&n=69000430&e=1786189644&s=abb10c13b24d26f77bf4a05f97d84944
中天新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68607&l=0&n=69000430&e=1786189644&s=ac61461a45f5ce0cd3d2fbd66b21f7b7
中天新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68608&l=0&n=69000430&e=1786189644&s=93f96d1c0aede143f8718400f9ef1150
中天新闻台2台,http://175.178.232.13:15502/kujiu/play.php?id=68609&l=0&n=69000430&e=1786189644&s=bb2c35c5ed08396059d785be57203f32
TVBS新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68610&l=0&n=69000430&e=1786189644&s=3d053687b3484c85b3ba256e125f2fee
TVBS新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68611&l=0&n=69000430&e=1786189644&s=263005a4da6facfc8d1a000db2d4623d
TVBS新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68612&l=0&n=69000430&e=1786189644&s=96cf21a7383c48e7264f2423da899687
TVBS新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68613&l=0&n=69000430&e=1786189644&s=f25b7895bce25f7a53dc610bea4c813c
TVBS新闻台,http://175.178.232.13:15502/kujiu/play.php?id=68614&l=0&n=69000430&e=1786189644&s=90a1d1db641b0a125ea38cd3cf97b244
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68615&l=0&n=69000430&e=1786189644&s=8c97b1704c68df06813af5c153c913bf
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68616&l=0&n=69000430&e=1786189644&s=2257b794dbc70a093bf943077ffa5f57
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68617&l=0&n=69000430&e=1786189644&s=27fc1e3caa404c12920f188ecfa14d67
TVBSHD,http://175.178.232.13:15502/kujiu/play.php?id=68618&l=0&n=69000430&e=1786189644&s=4210afd9de3e2298b55be9ae6c772bee
中视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68619&l=0&n=69000430&e=1786189644&s=b99316514754659fd0d4db08ab4dbde8
中视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68620&l=0&n=69000430&e=1786189644&s=c5202090fb2a25132919434916a624e5
中视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68621&l=0&n=69000430&e=1786189644&s=db291d9f2f9c6c1e39153bdc0ca49e88
中视新闻,http://175.178.232.13:15502/kujiu/play.php?id=68622&l=0&n=69000430&e=1786189644&s=fe69cf8284d24d4e3362a6e561efd4b1
